"","ImageNumber","ObjectNumber","BRCA1_Count","rH2AX_Count","Intensity_DAPI","Intensity_BRCA1","MeanIntensity_BRCA1_foci","MeanIntensity_rH2AX_foci","sample","treat","replicate"
"18",1,18,32,67,258.717464855639,34.2122226872016,0.0322043625021395,0.0349435267315467,"FUSClone110","15min","R3"
"19",1,19,8,36,123.266606174875,15.2178074030671,0.0264485780486765,0.0375489367796401,"FUSClone110","15min","R3"
"20",1,20,3,48,202.24133732426,16.4602885285858,0.0284953634773931,0.0377202514951102,"FUSClone110","15min","R3"
"21",1,21,5,34,108.770565846469,10.4334326076787,0.0320036369916804,0.0363834736475323,"FUSClone110","15min","R3"
"22",1,22,21,49,178.294392830227,20.3627681285143,0.0300841742928214,0.0355336231330403,"FUSClone110","15min","R3"
"23",1,23,34,82,253.550775248557,39.0544139798731,0.0284687555490712,0.0396703341935049,"FUSClone110","15min","R3"
"24",1,24,0,47,120.253941168543,3.30087741673924,0,0.0346423592885149,"FUSClone110","15min","R3"
"25",1,25,24,39,77.3967807739973,31.7141224590596,0.0329961211769528,0.036002365063824,"FUSClone110","15min","R3"
"26",2,1,20,26,145.747326410376,25.6903793818783,0.031357899965987,0.0307552802096265,"FUSClone110","15min","R3"
"27",2,2,25,32,199.444480543723,30.40102257533,0.0258456905376962,0.031895700105798,"FUSClone110","15min","R3"
"28",2,3,25,36,118.817395956721,33.6674603642896,0.0328511572554319,0.0323441936409565,"FUSClone110","15min","R3"
"29",2,4,35,24,248.990296011325,39.0051425609272,0.0309124690572863,0.0310817668852413,"FUSClone110","15min","R3"
"30",2,5,17,21,106.836881472031,26.4871139104944,0.0312668597413807,0.0342951320905621,"FUSClone110","15min","R3"
"31",2,6,5,51,203.388724196004,15.2618296786677,0.0278802445642166,0.0337903528312817,"FUSClone110","15min","R3"
"32",2,7,14,34,222.778851661831,21.4469979489222,0.0281079630426685,0.033943392579088,"FUSClone110","15min","R3"
"33",2,8,0,39,82.1573667644989,4.40640882938169,0,0.0352136202937915,"FUSClone110","15min","R3"
"34",2,9,2,32,115.883024816168,9.44699786440469,0.0302450769878406,0.0335487211553127,"FUSClone110","15min","R3"
"35",2,10,16,24,89.3850771316793,23.4118106358219,0.0335798005743101,0.0338403724432996,"FUSClone110","15min","R3"
"36",2,11,37,26,199.805371659808,39.3939729735721,0.0295294105351301,0.0315676537716711,"FUSClone110","15min","R3"
"37",2,12,8,41,235.447410380235,21.853055796586,0.0329561922596153,0.0343569330132127,"FUSClone110","15min","R3"
"38",2,13,0,42,182.890349216992,7.20434888359159,0,0.0351879035286675,"FUSClone110","15min","R3"
"39",2,14,40,32,329.11253631697,46.0375375265721,0.0319271928393847,0.0323075781892454,"FUSClone110","15min","R3"
"40",2,15,23,35,319.360983589198,31.6916306342464,0.0287056593356314,0.0316269808557302,"FUSClone110","15min","R3"
"41",2,16,18,30,241.594202196691,27.769100696547,0.029259997714232,0.0369494719413421,"FUSClone110","15min","R3"
"42",2,17,1,37,107.413474114845,8.96768147405237,0.0219865552046233,0.0355300840124922,"FUSClone110","15min","R3"
"43",2,18,5,31,143.416342830518,13.979873473756,0.0267779562041227,0.0366127265619442,"FUSClone110","15min","R3"
"44",2,19,6,35,291.127306806855,23.5276113997679,0.0279797387642458,0.03265603426637,"FUSClone110","15min","R3"
"45",2,20,5,25,131.159152069362,10.4094759442378,0.0297515737836733,0.0389444126754276,"FUSClone110","15min","R3"
"46",2,21,3,46,291.254750269465,11.6683910402935,0.0301829233902008,0.0341886708859762,"FUSClone110","15min","R3"
"47",2,22,3,34,175.498573831748,14.6046541270334,0.0299677866666267,0.0343619746309689,"FUSClone110","15min","R3"
"48",2,23,14,29,351.695507345954,31.1901124019641,0.0291064970440994,0.0304953712617164,"FUSClone110","15min","R3"
"49",2,24,5,47,94.3272302185651,14.1658046497032,0.0279689997256818,0.0333827202028065,"FUSClone110","15min","R3"
"50",2,25,1,29,113.148394486401,11.505790919764,0.0199912262614816,0.0347113032298536,"FUSClone110","15min","R3"
"51",2,26,29,46,356.744855016936,42.0934160258621,0.0292358207168977,0.0313852611867454,"FUSClone110","15min","R3"
"52",2,27,35,31,202.491371665383,41.7546504596248,0.0254681362191277,0.0326118696751785,"FUSClone110","15min","R3"
"53",2,28,32,28,224.427924689604,34.458457560977,0.0273544907081323,0.0313253476440974,"FUSClone110","15min","R3"
"54",2,29,5,35,127.314122673823,10.3446556136478,0.0282611242909398,0.035652231222067,"FUSClone110","15min","R3"
"55",2,30,33,40,287.540002367692,39.9423974435776,0.0312141553241103,0.0316970289298851,"FUSClone110","15min","R3"
"56",2,31,22,26,88.3958195452578,29.418768780306,0.0311679737634457,0.0315934159559788,"FUSClone110","15min","R3"
"57",2,32,9,21,177.447211991064,13.4513924808707,0.026924967304809,0.0308750253862959,"FUSClone110","15min","R3"
"58",2,33,39,37,333.859556777636,44.4690931967925,0.0274837769794949,0.0297546237771616,"FUSClone110","15min","R3"
"59",2,34,20,44,216.45073705609,33.7198903986719,0.0249118974753175,0.032180623633323,"FUSClone110","15min","R3"
"60",2,35,2,29,154.91613689228,8.81399259436876,0.0295466584696745,0.0341213193779713,"FUSClone110","15min","R3"
"61",2,36,26,53,249.746960405959,32.6785536461975,0.0298194971525067,0.0323173887966415,"FUSClone110","15min","R3"
"62",2,37,3,27,143.367926031351,15.0858168655541,0.0240978546160042,0.0324729156701754,"FUSClone110","15min","R3"
