"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"723","ENSG00000124574",500.715072562167,-0.515766928947547,0.153410069087523,-3.36148800917311,0.000775237225382353,0.0101939239751427,"ABCC10"
"724","ENSG00000124602",39.4777155386863,-0.909071256261508,0.299423083237902,-3.0253085640813,0.00248379585404325,0.0249823279345393,"UNC5CL"
"725","ENSG00000124762",3381.90960629865,-0.49506969328702,0.145716684524697,-3.3967018791625,0.000682032274948157,0.00922154209174816,"CDKN1A"
"726","ENSG00000124839",34.2666019691521,-1.49184371416097,0.312702811013037,-4.69470894577987,2.66986588602947e-06,9.61151718970609e-05,"RAB17"
"727","ENSG00000125148",5967.67053784717,0.833801492034139,0.191602255385266,4.35212184975494,1.34826289656622e-05,0.000378248359211057,"MT2A"
"728","ENSG00000125170",1084.21873798866,-0.512332972570709,0.144475173316289,-3.54645819283312,0.000390446689129315,0.00587725016268337,"DOK4"
"729","ENSG00000125347",309.121075975366,-0.840933425913551,0.223582531944739,-3.76290118522318,0.000167953576238876,0.00291856543621177,"IRF1"
"730","ENSG00000125354",879.394294952998,-0.754087354369808,0.142378459814085,-5.29598707946643,1.18375208310823e-07,6.46573551601185e-06,"SEPT6"
"731","ENSG00000125462",29.1675361993046,1.13453827231557,0.327534338667074,3.64934809195892,0.000262906653694241,0.00426381947931974,"C1orf61"
"732","ENSG00000125637",197.165840156417,-0.970653058094428,0.193807029785535,-5.00380233995239,5.62103940125443e-07,2.52725858844173e-05,"PSD4"
"733","ENSG00000125652",986.801195510803,-0.57504415841625,0.210219304291817,-2.73381973167015,0.00626043088783969,0.0498317714891361,"ALKBH7"
"734","ENSG00000125657",494.162659565997,-1.19576861014206,0.196663621062832,-6.08557146455509,1.16076533432617e-09,1.03923825062802e-07,"TNFSF9"
"735","ENSG00000125726",1890.18528550193,-2.01852910067439,0.252378291838518,-8.04140930575436,8.88110663929023e-16,2.43839663888353e-13,"CD70"
"736","ENSG00000125730",123.738333664981,-1.07563451074531,0.248424921671172,-4.32650968499376,1.51490661984577e-05,0.00041872425658878,"C3"
"737","ENSG00000125746",275.687577288657,0.809300290146086,0.196888071189756,4.1022218867197,4.09201568215116e-05,0.000938883123110687,"EML2"
"738","ENSG00000125850",60.9590287014536,-0.960693251193046,0.278434363306021,-3.46568065590574,0.000528891071454705,0.00748003086771654,"OVOL2"
"739","ENSG00000125872",37.3339844418216,0.980565157790732,0.274526865743914,3.47521846714226,0.000510437466597516,0.00726394492893992,"LRRN4"
"740","ENSG00000125962",147.999622320487,-0.570789660840934,0.203756817119701,-2.79973341589685,0.00511448250339892,0.0430218046931783,"ARMCX5"
"741","ENSG00000126001",2308.78409936294,0.593257094195925,0.173327095688252,3.42326301301656,0.00061874177845091,0.00856258783727227,"CEP250"
"742","ENSG00000126003",1337.36017573906,0.628075205204882,0.214415970034415,2.92951948749202,0.00339486525181881,0.0313203697425865,"PLAGL2"
"743","ENSG00000126005",155.064931617306,0.672374780122171,0.235811815039334,2.84313295626844,0.00446724305957221,0.0388469041734421,"MMP24-AS1"
